item_path,line,level,title
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/03_GLOBAL_SETTINGS_AND_PREFERENCE_ARCHITECTURE.md,101,1,6. remove old owner only after compatibility verification.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,1,1,CEP Cross-Portfolio Architecture — Phase B Decision
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,6,2,A. Layer model
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,8,3,Layer 0 — Global product foundations
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,20,3,Layer 1 — Generic workspace foundations
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,35,3,Layer 2 — Surface-family mechanics
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,48,3,Layer 3 — Domain adapters / truth owners
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,51,2,B. Architecture law
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,57,2,C. Typed commands
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,62,2,D. Presentation and state ownership
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,69,2,E. Epistemic truth
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,74,2,F. Anti-duplication
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,80,2,G. Owner freedom
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,76,1,1. semantics differ materially;
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,77,1,2. the difference cannot be represented by configuration/applicability;
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/06_CROSS_PORTFOLIO_ARCHITECTURE.md,78,1,3. a counterexample proves shared ownership would distort behavior.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,1,1,Owner Supersession — Phase B Normalized Rules
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,6,1,1. Do not start from zero. Preserve valid Big Boss v1.0 machinery and valid Surface value.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,7,1,2. Arabic is not a permanent product language law.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,8,1,"3. Language, chrome direction, natural-text direction, alignment, technical-token direction and content metadata are separate axes."
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,9,1,4. Cross-product presentation settings have one semantic preference owner.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,10,1,"5. Global ownership provides inheritance, not forced uniform values."
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,11,1,6. Preference scopes resolve from safe product default to increasingly narrow legal overrides.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,12,1,7. Settings entry routes can be many; semantic owner is one.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,13,1,"8. Library is the generic workspace/editor donor floor, not a universal business model."
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,14,1,9. Visualize is the primary spatial-mechanics donor; W03 keeps W03 semantics.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,15,1,10. R&Q is the primary analytical-workbench donor; W04 formal Review remains W04-owned.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,16,1,11. Learn hard progression locks and categorical CENTER authoring bans are superseded where they conflict with current Owner freedom/editability intent.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,17,1,12. Integrity does not justify blanket read-only treatment; use revision/supersession/annotation/recovery and explicit authority.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,18,1,13. Controller/Writer recency does not create acceptance.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,19,1,"14. Context budget is architecture: summaries/capsules first, raw evidence only for named decisions."
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,20,1,"15. Big Boss must expand Owner examples into generalizable product freedom, not copy examples literally."
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/11_OWNER_SUPERSESSION_NORMALIZED.md,21,1,16. Production conversion must preserve exact semantic owners and map component/state/command/API/persistence/test/evidence without a second design cycle.
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/13_PHASE_B_FINAL_GATE.md,1,1,Phase B Final Gate
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/13_PHASE_B_FINAL_GATE.md,6,2,Structural gates
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/13_PHASE_B_FINAL_GATE.md,21,2,Context-budget gate
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/13_PHASE_B_FINAL_GATE.md,27,2,Semantic gates
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/02_PHASE_B_STRUCTURED_DECISIONS/13_PHASE_B_FINAL_GATE.md,38,2,Carried gates
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,1,1,CEP Target Stack Architecture Decision
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,6,2,Final target
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,8,3,Browser / frontend foundation
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,13,3,UI framework
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,18,3,Language
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,23,3,Build tool
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,28,3,Routing
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,33,3,Styling
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,45,3,Backend
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,60,3,Database
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,65,3,Docker
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,70,2,Selected stack — compact form
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,84,2,Explicit removals / non-additions
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/06_STACK_FITNESS_GATE/01_TARGET_STACK_DECISION.md,94,2,Decision principle
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,1,1,CEP Big Boss Successor — Owner Supersession Addendum v1.0
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,6,2,1. Controlling intent
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,12,2,2. Atomic Owner rules
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,14,3,OSD-065 — Arabic-first is not a fixed product law
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,18,3,OSD-066 — Language is customizable
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,21,3,OSD-067 — Language != direction
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,24,3,OSD-068 — Direction is customizable
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,27,3,OSD-069 — Alignment is customizable
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,30,3,OSD-070 — Mixed-script correctness
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,33,3,OSD-071 — Per-content semantics remain distinct
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,36,3,OSD-072 — Global preference owner
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,39,3,OSD-073 — Scoped inheritance
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,45,3,OSD-074 — Global appearance families
CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE.zip::CEP_BIG_BOSS_EXECUTION_SYSTEM_v1.2_OWNER_HARDENED_SUCCESSOR_CANDIDATE/INPUT_EVIDENCE/07_POST_V1_1_OWNER_HARDENING/00_OWNER_SUPERSESSION_ADDENDUM__GLOBAL_LANGUAGE_SETTINGS_v1.0.md,48,3,OSD-075 — Global localization families
