source_name,sha256,bytes,catalog_classification,canonical_authority_class,normative_use,descriptive_use,currentness,acceptance_status,direct_read_requirement,value_preservation_or_reuse,supersession_status,hard_prohibition,content_structure,mission_rule,current_owner_accepted_target,review_scope,foundation_intake_status,foundation_implementation_authority,foundation_intake_note
CEP_W01_W02_PRE_COLAB_TEST_AND_SEMANTIC_RECEIPT_v1.1.5.json,f375279ca5f256f674c8f23373bd855800e2bf42fecdff8758a0804a695fc9fc,6459,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,"JSON keys: artifact, classification, controlling_packet, controller_adjudication, lineage, traceability, c024, changed_scope, executed_checks, not_promoted_to_pass, environment, remote_mutation, writer_terminal_classification",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.0_CANDIDATE.zip,1b23417a09201979f690bae32b2a36a2fb5724053348de31205011302c34d1d8,3196405,HISTORICAL_OR_CANDIDATE_IMPLEMENTATION_ARCHIVE,HISTORICAL_OR_IMPLEMENTATION_CANDIDATE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,ONLY_FOR_CURRENT_CODE_OR_VALUE_RECOVERY,MINE_WORKING_IMPLEMENTATION_VALUE_ONLY,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=664; types={'.md': 111, '.json': 50, '.csv': 13, '.patch': 1, '': 19, '.example': 1, '.yml': 15, '.php': 210, '.yaml': 3, '.lock': 1, '.css': 3, '.js': 3, '.html': 7, '.png': 14, '.ts': 34, '.neon': 1, '.xml': 1, '.tsv': 45, '.ico': 1, '.txt': 4, '.vue': 45, '.mjs': 2, '.py': 70, '.log': 10}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,HISTORICAL_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.1_WRITER_B_REVIEW_HARDENED_TRACEABILITY_GATED_RESULT.zip,4c463c6c9f1a1f9fbd3513f1fc94aeb50e51a79eed146776646d44865668bb75,2392392,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,"ZIP members=602; types={'.csv': 6, '': 19, '.example': 1, '.yml': 15, '.md': 101, '.php': 211, '.yaml': 3, '.json': 10, '.lock': 1, '.css': 3, '.js': 4, '.html': 1, '.png': 14, '.ts': 35, '.neon': 1, '.xml': 1, '.tsv': 45, '.ico': 1, '.txt': 4, '.vue': 45, '.mjs': 2, '.py': 70, '.xlsx': 1, '.patch': 1, '.log': 7}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.4_WRITER_B_FINAL_CLOSURE_HARDENED_RESULT.zip,5954e55db93411293cacb28b4082f54cf53fe8fc3950e9e56ad36cf97b82d636,2702115,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,"ZIP members=618; types={'.csv': 6, '.md': 110, '.json': 11, '': 19, '.example': 1, '.yml': 15, '.php': 211, '.yaml': 3, '.lock': 1, '.css': 3, '.js': 4, '.html': 2, '.png': 14, '.ts': 36, '.neon': 1, '.xml': 1, '.tsv': 45, '.ico': 1, '.txt': 2, '.vue': 49, '.mjs': 2, '.py': 70, '.xlsx': 2, '.log': 9}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.5.1_PRE_COLAB_MICRO_CORRECTED_CANDIDATE.zip,e554e9badbd0a79ad4ae84c7d72a875cf9cb9ce0fc8ddf71c810a12c355089be,3020398,HISTORICAL_OR_CANDIDATE_IMPLEMENTATION_ARCHIVE,HISTORICAL_OR_IMPLEMENTATION_CANDIDATE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,ONLY_FOR_CURRENT_CODE_OR_VALUE_RECOVERY,MINE_WORKING_IMPLEMENTATION_VALUE_ONLY,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=668; types={'.log': 29, '.csv': 14, '.md': 115, '.json': 19, '.xlsx': 3, '.lock': 1, '': 19, '.php': 215, '.neon': 1, '.html': 2, '.png': 14, '.css': 3, '.js': 4, '.yaml': 3, '.mjs': 5, '.ts': 36, '.example': 1, '.yml': 15, '.py': 71, '.txt': 2, '.xml': 1, '.ico': 1, '.vue': 49, '.tsv': 45}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,HISTORICAL_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_PRODUCTION_KNOWLEDGE_WORKBENCH_FORGE_v1.1.5_PRE_COLAB_SOURCE_COMPLETE_CANDIDATE.zip,043fa7230552eb0ee2af0e9930a4ddce1fef9bac37059841e5a4b7b5cfa5449c,2946629,HISTORICAL_OR_CANDIDATE_IMPLEMENTATION_ARCHIVE,HISTORICAL_OR_IMPLEMENTATION_CANDIDATE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,ONLY_FOR_CURRENT_CODE_OR_VALUE_RECOVERY,MINE_WORKING_IMPLEMENTATION_VALUE_ONLY,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=653; types={'.csv': 12, '.md': 113, '.json': 16, '.xlsx': 3, '': 19, '.example': 1, '.yml': 15, '.php': 215, '.yaml': 3, '.lock': 1, '.css': 3, '.js': 4, '.html': 2, '.png': 14, '.ts': 36, '.neon': 1, '.xml': 1, '.tsv': 45, '.ico': 1, '.txt': 2, '.vue': 49, '.mjs': 5, '.py': 71, '.log': 21}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,HISTORICAL_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_FINAL_CLOSURE_HANDOFF_AR_v1.1.4.md,ed2853799ee3b6472689d0e01aba49b0393e8a5fcfd4b8a20ae47a5e9d57b0ec,1907,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP W01/W02 — Writer-B v1.1.4 Final Closure Handoff | Controller intake | Identity | Controller-dispatched parity | Additional final-closure hardening | Assurance | Required independent review,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_FINAL_CLOSURE_VERIFICATION_AR_v1.1.4.md,b33cb88e89c3c117ef9501aaf08118c451e9cfa55bc99bc44825b3a4ff5d2e48,4074,WRITER_PACKET_OR_HANDOFF,INDEPENDENT_CONTROLLER_REVIEW_EVIDENCE,NO_EXCEPT_EXPLICIT_CONTROLLER_FINDING,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,REVIEW_VERDICT_ONLY,YES,MINE_FINDINGS_AND_EVIDENCE_LIMITS,NONE_KNOWN,REVIEW_PASS_NE_OWNER_ACCEPTANCE_UNLESS_EXPLICITLY_ADJUDICATED,CEP W01/W02 — Writer-B Final Closure Verification v1.1.4 | 1. هوية السلالة | 2. إغلاق نطاق الـ packet | 3. Final verdict distribution (80 rows) | 4. Linked Sticky Notes hardening | 5. Executed assurance | 6. Evidence gates that remain honest | 7. Final Writer disposition,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_PRE_COLAB_SOURCE_COMPLETION_HANDOFF_AR_v1.1.5.md,40c50501b3a4a7bda932ed12a6263071974a6934efd5716ebe9e7d95c241a9d6,5718,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP W01/W02 — Writer-B v1.1.5 PRE-COLAB Source Completion — تسليم إلى Controller | 1. هوية الـlineage | 2. النتيجة المصدرية لعائلة V4 | 3. النتيجة المصدرية لـ C024 | 4. Anti-loss / Factory | 5. Gates التي بقيت عمدًا | 6. Colab / remote mutation | 7. Writer terminal classification,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_PRE_COLAB_SOURCE_COMPLETION_VERIFICATION_AR_v1.1.5.md,76a9128a6064845234a9753fc24daa75e76dbec83a589795cef51d2abed183a2,1238,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,التحقق النهائي — Writer-B v1.1.5 PRE-COLAB | Identity | Scope | Tests | Traceability | Evidence boundaries,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_V1.1.1_DELIVERY_SHA256.txt,3d815a83864eec5196f62d1f9697b5d5460cabf2d4e007db4fd188d0de9cc37f,462,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_V1.1.1_REVIEW_HARDENED_EVIDENCE.zip,24cf36bbee09ed1ef438acbbb5c6fce4cf051e2fb6ee150b9e464067bb9023e8,210835,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,"ZIP members=24; types={'.json': 5, '.xlsx': 1, '.csv': 6, '.txt': 2, '.patch': 1, '.md': 2, '.log': 7}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_V1_1_1_REVIEW_HARDENED_HANDOFF_AR.md,df3d765b4ad0c5d9843c6fc39dc92f172f8b6ef290cbacdd7155733874ef6121,7881,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,CEP — W01 + W02 Production Correction Writer — Writer-B v1.1.1 Review-Hardened | التصنيف | الهوية والتحقق من السلالة | C001–C032 | Blueprint → Production Traceability Factory v1.1.1 | ZERO_ORPHAN_PRODUCTION_TRACEABILITY_GATE | التحقق المنفذ فعليًا | Stop condition,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_v1.1.4_DELIVERY_SHA256.txt,4fd94dfc333dae004154fb93decacfb1e6c2facf46cb958c36ef4f2021c05525,1493,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_v1.1.4_FINAL_CLOSURE_HARDENED_EVIDENCE.zip,1652009f82046a9826e6c919b3cd3e225def8c4929143d47dedaac4b976730f9,293125,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,"ZIP members=34; types={'.xlsx': 2, '.csv': 6, '.json': 6, '.md': 11, '.log': 9}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_v1.1.5_FINAL_SHA256.txt,52e55a94d346763e196ea944764270bc47faaa94c718d60c50644457512cefd0,1035,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_WRITER_B_v1.1.5_PRE_COLAB_SOURCE_COMPLETION_EVIDENCE.zip,cc4ab5e2718edfccb9ff48fe4cdf7096d3efc37fad1dba867e4afe8d84f8e15e,214979,WRITER_PACKET_OR_HANDOFF,WRITER_PACKET_OR_HANDOFF,BOUNDED_EXECUTION_ONLY_IF_CURRENT,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_SELF_ACCEPTING,YES_IF_RECONSTRUCTING_LANE,MINE_TASK_SCOPE_AND_RETURN_EVIDENCE,NONE_KNOWN,WRITER_CLAIM_NE_CONTROLLER_ACCEPTANCE,"ZIP members=26; types={'.xlsx': 1, '.csv': 6, '.json': 4, '.md': 3, '.log': 12}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_ZERO_ORPHAN_AND_FINAL_IMPLEMENTATION_GATE_v1.1.4.md,dba06f4fb3ab9bdaff0a54666bf2237b9614c92124658b12a1735df3fd4791ff,1395,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,CEP W01/W02 — Zero-Orphan + Final Implementation Gate v1.1.4 | Destination mapping | Current bounded implementation | Gates not collapsed into implementation PASS,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_ZERO_ORPHAN_AND_PRE_COLAB_SOURCE_GATE_v1.1.5.md,39a5253de6026f970e71a254803f5c842ebdf1e1b401948395cf07a35c1862c3,943,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,CEP W01/W02 — PRE-COLAB Source Gate — Writer-B v1.1.5,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_ZERO_ORPHAN_PRODUCTION_TRACEABILITY_GATE_v1.1.1.md,88535fd8e81efdd306065a7df6d94f668d570e56f63a5e5c8148793ae09d83d6,2888,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,CEP W01/W02 — ZERO_ORPHAN_PRODUCTION_TRACEABILITY_GATE v1.1.1 | Verdict counts | Unresolved destination rows | Consequence,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_ZERO_ORPHAN_PRODUCTION_TRACEABILITY_GATE_v1.1.2_CONTROLLER_ADJUDICATED.md,e1de3eb719bb89db781170d1455a0fbe7709f2172b0c6ce7ccce3449710e9f02,1241,W01_W02_TRACEABILITY_OR_ASSURANCE,TRACEABILITY_OR_ASSURANCE_EVIDENCE,NO_EXCEPT_EMBEDDED_EXPLICIT_ADJUDICATION,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,MAPPING_OR_TEST_STATUS_ONLY,YES_FOR_MAPPING_OR_FINDINGS,REUSE_TRACEABILITY_METHOD_AND_EXACT_FINDINGS,NONE_KNOWN,MAPPING_PASS_NE_IMPLEMENTATION_OR_VISUAL_ACCEPTANCE,CEP W01/W02 ZERO_ORPHAN_PRODUCTION_TRACEABILITY_GATE — v1.1.2 CONTROLLER ADJUDICATED,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W01_W02_v1.1.5.1_FINAL_SHA256.txt,c2574eef29daee11cd363c7dd51f1af366495ee4fe3660aea66a9983718eb7f4,322,SUPPORTING_CONTROL_OR_EVIDENCE,SUPPORTING_CONTROL_OR_EVIDENCE,NO,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_PRODUCT_ACCEPTANCE,WHEN_MATERIAL_DETAIL_IS_USED,MINE_VALUE_WITH_DISPOSITION,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,,Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,SUPPORTING_EVIDENCE_NOT_IMPLEMENTATION_AUTHORITY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_UNIFIED_EXECUTABLE_BLUEPRINT_SYSTEM_v3.2_RECONCILED_BOUNDED_CORRECTION_CANDIDATE.zip,13569fb9a45f0acbe586eb4c60880a6f563d2229235bd442ef50c27fe636a318,6954810,W03_CONTROLLER_REVIEW_OR_CONTROL,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,W03_SCOPED,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_FINAL_W03_DESIGN_ACCEPTANCE,YES,ENFORCE_FINDINGS_BUT_DO_NOT_CALL_BLUEPRINT_ACCEPTED,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=139; types={'.md': 8, '.csv': 13, '.json': 54, '.patch': 5, '.js': 14, '.css': 1, '.jpg': 14, '.png': 22, '.pyc': 1, '.py': 2, '.html': 5}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,EXACT_LOOKUP_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
CEP_W03_UNIFIED_EXECUTABLE_BLUEPRINT_SYSTEM_v3.3.1_CONTROLLER_BOUNDED_CORRECTION_CANDIDATE.zip,269401aa20a982be8e8e399959be37c5fbdd21de1a0b137fba4044deb8d90cc5,11007673,W03_CONTROLLER_REVIEW_OR_CONTROL,CURRENT_W03_CONTROLLER_FINDING_OR_ADJUDICATION,W03_SCOPED,YES_WHERE_EXACT_IDENTITY_OR_OBSERVATION,CURRENT_OR_RETAINED,NOT_FINAL_W03_DESIGN_ACCEPTANCE,YES,ENFORCE_FINDINGS_BUT_DO_NOT_CALL_BLUEPRINT_ACCEPTED,NONE_KNOWN,DO_NOT_PROMOTE_EVIDENCE_TO_OWNER_ACCEPTANCE,"ZIP members=205; types={'.md': 14, '.csv': 20, '.json': 83, '.patch': 5, '.js': 15, '.css': 2, '.png': 44, '.py': 3, '.jpg': 14, '.html': 5}",Current direct Owner supersedes conflicting clauses; acceptance does not transfer from title/version,False,Source normative/descriptive separation preserved from bundled content registry,EXACT_LOOKUP_ONLY,false,No retained source auto-promotes old Production/GitHub/stack implementation into current Foundation authority.
