atom_id,ontology_id,kind,owner,requirement,source_ref,disposition,physical_authority,implementation
ATOM-CAP-INVARIANT-010,CAP-INVARIANT-010,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,"Lab != Scenario — Lab is reusable standalone/module definition, not Scenario.",NC-010,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-011,CAP-INVARIANT-011,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Run != Source definition — Run uses frozen inputs and never silently rewrites Enterprise/Scenario/Lab.,NC-011,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-012,CAP-INVARIANT-012,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,"Result != Run — Result is recorded historical output, not active runtime.",NC-012,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-013,CAP-INVARIANT-013,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Replay != Recomputation — Replay presents recorded history and does not regenerate facts.,NC-013,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-014,CAP-INVARIANT-014,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,AAR annotation != Historical fact — Analysis/annotation cannot mutate original result event truth.,NC-014,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-015,CAP-INVARIANT-015,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Candidate Evidence != Evidence — Handoff/candidate requires admission before Evidence identity.,NC-015,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-016,CAP-INVARIANT-016,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Admission != Review/Acceptance/Mastery — Admission only creates governed Evidence state.,NC-016,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-017,CAP-INVARIANT-017,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Evidence lifecycle != Review Status — Independent dimensions.,NC-017,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-018,CAP-INVARIANT-018,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Review Status != Effective Review Decision — Independent dimensions.,NC-018,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-019,CAP-INVARIANT-019,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,"Finding != Decision — Finding is input to decision, not the decision.",NC-019,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-020,CAP-INVARIANT-020,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Current re-review != Prior effective Decision — Prior decision remains explicit until superseded.,NC-020,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-021,CAP-INVARIANT-021,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Mastery Judgment != Freshness Status — MASTERED + REVALIDATION_REQUIRED is valid.,NC-021,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-022,CAP-INVARIANT-022,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Portfolio membership != Canonical Evidence/Mastery — Removing membership does not delete/mutate source objects.,NC-022,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-023,CAP-INVARIANT-023,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,AVAILABLE_EMPTY != UNAVAILABLE/ERROR/STALE — Operational observation states remain distinct.,NC-023,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-024,CAP-INVARIANT-024,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Worker liveness != Queue/table existence — Health semantics require separate observation.,NC-024,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-025,CAP-INVARIANT-025,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,cancel_requested != cancelled — Requested cancellation does not prove external worker stopped.,NC-025,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-026,CAP-INVARIANT-026,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,TECHNICALLY_VALID != Canonical acceptance — Validation proves technical conformance only.,NC-026,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-027,CAP-INVARIANT-027,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Hashing/signature/integrity != Encryption — Never claim encryption without actual encryption.,NC-027,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-028,CAP-INVARIANT-028,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Manual AI ACCEPT != Canonical publication — Accept creates draft only.,NC-028,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-029,CAP-INVARIANT-029,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Restore drill/stage != Production restore activation — Activation is separate high-authority action.,NC-029,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-030,CAP-INVARIANT-030,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Release technical readiness != Owner authorization — Separate.,NC-030,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-031,CAP-INVARIANT-031,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Release authorization != Deployment — Separate.,NC-031,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-032,CAP-INVARIANT-032,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,CI/PUSH/PASS != Acceptance — Technical event does not imply governance disposition.,NC-032,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-033,CAP-INVARIANT-033,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,SOURCE_SUPERSEDED != Delete history — Supersession retains explicit historical lineage/options.,NC-033,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-034,CAP-INVARIANT-034,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Semantic command plumbing != Typed command payload — Shared registry does not make payload schema generic.,NC-034,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-035,CAP-INVARIANT-035,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Freeform note/annotation != Formal Finding/Decision/Audit event — Different authority/object owners.,NC-035,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-036,CAP-INVARIANT-036,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Global preference owner != Globally forced value — Narrower overrides remain legal where applicability allows.,NC-036,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-CAP-INVARIANT-037,CAP-INVARIANT-037,CONSTRAINT_NOT_ACTION,CrossDomainBoundary,Spatial zoom != UI scale — Independent preference/state axes.,NC-037,ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-today.resume,,EXECUTION_ATOM,TodayOrchestration,Opening incomplete future activity preserves progress and return bookmark,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/today.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-today.refresh,,EXECUTION_ATOM,TodayOrchestration,"Failed queue provider and successful recent provider produce PARTIAL, not EMPTY","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/today.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-today.filter,,EXECUTION_ATOM,TodayOrchestration,Filter hiding all cards reports filtered-empty; source totals unchanged,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/today.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-today.why,,EXECUTION_ATOM,TodayOrchestration,Missing rationale renders unavailable and never fabricates unlock logic,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/today.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shell.navigate,,EXECUTION_ATOM,GlobalShellDomain,Back restores exact origin and scroll without duplicating domain stores,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/shell.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shell.recover,,EXECUTION_ATOM,GlobalShellDomain,"Missing bookmark falls back to destination heading, not fabricated object","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/shell.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shell.search,,EXECUTION_ATOM,GlobalShellDomain,Visible trigger and keyboard route open same command registry once,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/shell.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-shell.leaveDirty,,EXECUTION_ATOM,GlobalShellDomain,Failed save keeps text and old route; preserve is explicit,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/shell.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-library.create,,EXECUTION_ATOM,LibraryDomain,New document round trip retains block IDs and empty insertion point,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/library.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-library.insert,,EXECUTION_ATOM,LibraryDomain,Insert between list items preserves neighbours and selection; undo reverses only insertion,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/library.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-library.save,,EXECUTION_ATOM,LibraryDomain,Concurrent save gets 409 and retains both local draft and server ref,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/library.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-library.revise,,EXECUTION_ATOM,LibraryDomain,Published digest unchanged after edit of successor,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/library.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-library.history,,EXECUTION_ATOM,LibraryDomain,Missing revision is unavailable; never compare latest aliases,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/library.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-learn.open,,EXECUTION_ATOM,LearnDomain,Future assessment opens while prerequisite incomplete,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/learn.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-learn.edit,,EXECUTION_ATOM,LearnDomain,Changing learning content never edits completed attempt source,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/learn.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-learn.practice,,EXECUTION_ATOM,LearnDomain,Duplicate submit returns same attempt receipt and no duplicate score,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/learn.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-learn.review,,EXECUTION_ATOM,LearnDomain,Feedback visibility cannot create formal Review or Mastery,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/learn.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-visualize.select,,EXECUTION_ATOM,VisualizeDomain,Keyboard navigator and pointer selection yield identical IDs,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/visualize.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-visualize.link,,EXECUTION_ATOM,VisualizeDomain,Drawing edge without validated relation command causes zero canonical writes,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/visualize.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-visualize.move,,EXECUTION_ATOM,VisualizeDomain,Layout leaves canonical relationship digest identical,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/visualize.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-visualize.edit,,EXECUTION_ATOM,VisualizeDomain,Edit one canonical object updates all representations without cloned content,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/visualize.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-visualize.viewport,,EXECUTION_ATOM,VisualizeDomain,Fit and minimap navigation are also keyboard reachable,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/visualize.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-rq.search,,EXECUTION_ATOM,ResearchQualityDomain,Excluded source remains traceable and can be included explicitly,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/rq.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-rq.compare,,EXECUTION_ATOM,ResearchQualityDomain,Swapping pair reverses direction labels without rewriting either source,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/rq.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-rq.review,,EXECUTION_ATOM,ResearchQualityDomain,Save conflict creates zero EvidenceDecision rows,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/rq.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-rq.provenance,,EXECUTION_ATOM,ResearchQualityDomain,"Missing original bytes yields DERIVED_ONLY, never original-hash assertion","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/rq.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-enterprise.inspect,,EXECUTION_ATOM,W03EnterpriseDomain,No selection never displays previous device as active,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/enterprise.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-enterprise.edit,,EXECUTION_ATOM,W03EnterpriseDomain,IP/link relation validation occurs before write; geometry alone leaves relationships intact,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/enterprise.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-enterprise.revise,,EXECUTION_ATOM,W03EnterpriseDomain,Original baseline digest remains identical,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/enterprise.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-enterprise.twin,,EXECUTION_ATOM,W03EnterpriseDomain,Rebase cannot silently convert simulation-local objects into enterprise inventory,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/enterprise.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-enterprise.handoff,,EXECUTION_ATOM,W03EnterpriseDomain,Handoff performs zero live device changes and does not itself start run,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/enterprise.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-scenarios.author,,EXECUTION_ATOM,W03ScenarioDomain,Reorder preserves stable phase/module IDs and portable Lab refs,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/scenarios.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-scenarios.validate,,EXECUTION_ATOM,W03ScenarioDomain,"Missing required network capability yields explicit blocker, not generic failed status","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/scenarios.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-scenarios.revise,,EXECUTION_ATOM,W03ScenarioDomain,Published Scenario digest unchanged,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/scenarios.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-scenarios.prepare,,EXECUTION_ATOM,W03ScenarioDomain,Changing Lab latest after prepare does not change prepared input,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/scenarios.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-labs.author,,EXECUTION_ATOM,W03LabDomain,Same Lab revision reusable in two scenarios without duplicated definition,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/labs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-labs.preflight,,EXECUTION_ATOM,W03LabDomain,Absent terminal adapter blocks only terminal requirement and run start,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/labs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-labs.handoff,,EXECUTION_ATOM,W03LabDomain,Module and standalone executions share definition identity but distinct run IDs,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/labs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-labs.revise,,EXECUTION_ATOM,W03LabDomain,Old result still resolves original Lab revision,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/labs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-runs.prepare,,EXECUTION_ATOM,W03RunDomain,Changing source latest cannot alter frozen manifest; mismatch blocks start,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/runs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-runs.start,,EXECUTION_ATOM,W03RunDomain,Duplicate start returns same run; changed payload same key yields 409,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/runs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-runs.operate,,EXECUTION_ATOM,W03RunDomain,Stop request without provider ACK never reports STOPPED,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/runs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-runs.terminal,,EXECUTION_ATOM,W03RunDomain,Expired lease rejects input; detach does not terminate whole run,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/runs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-runs.inspect,,EXECUTION_ATOM,W03RunDomain,Out-of-order/gapped stream visible; no invented causal sequence,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/runs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-runs.seal,,EXECUTION_ATOM,W03RunDomain,"Repeated seal returns same Result; late data uses declared supplement revision, never rewrite","{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/runs.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
ATOM-OP-results.replay,,EXECUTION_ATOM,W03ResultsDomain,Simulator execute invocation count remains zero during replay,"{""kind"": ""SUCCESSOR_DERIVATION_FROM_ADJUDICATED_CONTRACT"", ""source"": ""O05/surfaces/results.json""}",ADMITTED_CONCEPT_SUBJECT_TO_OWNER_SUPERSESSION,NONE,Explicit 23-profile and runtime binding; atom-level behavioral proof OPEN
